6560,32.77588549514707,    -115.6555510711734,-44.02452041584486,t,32.77636302265123,   -115.65503578410934,-44.075394525294456,t,32.77591646348202,-115.65448740929936,-44.00929088612109,t,32.77545405194611, -115.6550032566345,-43.961264977390755,t,32.77530659884204,    -115.65499649972404,399.99905631112523
6714,32.77591421380163,    -115.65555191654377,-44.02813020535846,t,32.77639205920677,   -115.6550363863009,-44.078687294511035,t,32.77594504146854,-115.65448792267702,-44.01282215901815,t,32.775482526487465, -115.65500401826048,-43.964790122563464,t,32.77532708682418,    -115.65499698638355,399.9990314261139
6877,32.775942930425124,    -115.65555276393307,-44.03173817924127,t,32.776421100561244,   -115.65503699096824,-44.08237295815844,t,32.77597362147615,-115.65448843403841,-44.01635206366775,t,32.775510997536394, -115.65500477746092,-43.96831322707601,t,32.775347574806275,    -115.654997473043,399.9990062180944
6964,32.77597164509561,    -115.65555361333763,-44.035344346476414,t,32.776450145781006,   -115.65503759798369,-44.08605752779778,t,32.77600220343492,-115.6544889433853,-44.01988059362597,t,32.77553946510353, -115.65500553432494,-43.97183429380658,t,32.77536806278828,    -115.65499795970234,399.9989806848987
7113,32.77600035789342,    -115.65555446475823,-44.038948719511936,t,32.776479194872906,   -115.6550382072522,-44.08974099925826,t,32.77603078725825,-115.6544894507125,-44.02340773570236,t,32.77556792918122, -115.65500628894372,-43.97535332475801,t,32.77538855077023,    -115.65499844636159,399.9989548299049
7190,32.776029068883254,    -115.65555531820446,-44.0425513064921,t,32.77650824784406,   -115.65503881869473,-44.09342337420369,t,32.77605937288351,-115.65448995601388,-44.02693348057914,t,32.775596389768566, -115.65500704140085,-43.97887032102121,t,32.77540903875212,    -115.65499893302075,399.9989286499366
7348,32.77605777813738,    -115.65555617366869,-44.04615211448416,t,32.77653730463626,   -115.65503943222983,-44.09708112766569,t,32.77608796023749,-115.65449045929314,-44.03045782013989,t,32.77562484686897, -115.65500779177162,-43.98238528347592,t,32.77542952673394,    -115.65499941967987,399.99890214608473
7502,32.77608648571461,    -115.65555703116082,-44.04975115329616,t,32.77656636512815,   -115.655040047782,-44.1006634484223,t,32.776116549261275,-115.65449096054911,-44.03398074750945,t,32.77565330044519, -115.6550085401337,-43.98581913552318,t,32.7754500147157,    -115.65499990633883,399.9988753193942
7649,32.776115191674016,    -115.65555789067591,-44.053348430416925,t,32.776595429509314,   -115.65504066527627,-44.10424464187406,t,32.776145139894176,-115.6544914597776,-44.037502253902076,t,32.7756817505758, -115.65500928656422,-43.9893535974032,t,32.7754705026974,    -115.65500039299774,399.9988481675597
7797,32.776143896076576,    -115.65555875221845,-44.05694395131424,t,32.77662449778137,   -115.65504128465557,-44.107824705312304,t,32.776173732074156,-115.65449195698092,-44.04102233204885,t,32.77571019721868, -115.65501003112267,-43.99288602676732,t,32.77549099067904,    -115.65500087965653,399.9988206943486
7960,32.776172598975045,    -115.6555596157845,-44.060537726098666,t,32.77665356995299,   -115.65504190584817,-44.11140363831544,t,32.77620232575165,-115.65449245215639,-44.044540977105285,t,32.77573864037273, -115.65501077387658,-43.99641642784112,t,32.77551147866061,    -115.65500136631526,399.9987928961631
8112,32.7762013004258,    -115.65556048137894,-44.06412975978419,t,32.77668264603165,   -115.65504252879444,-44.11498143896759,t,32.7762309208711,-115.65449294530369,-44.048058176334735,t,32.77576708003655, -115.65501151488934,-43.999944801784196,t,32.77553196664212,    -115.65500185297387,399.99876477409396
8251,32.77623000047228,    -115.6555613490001,-44.06772005938763,t,32.77671172601333,   -115.65504315343122,-44.118558105834445,t,32.77625951738397,-115.65449343641995,-44.05157393148792,t,32.7757955162148, -115.65501225422047,-44.003471149435406,t,32.775552454623565,    -115.65500233963236,399.99873632876455
8400,32.776258699166966,    -115.65556221865053,-44.071308629922996,t,32.776740809908084,   -115.65504377971263,-44.12213364130827,t,32.77628811524302,-115.6544939255118,-44.05508823115732,t,32.77582394890725, -115.65501299192346,-44.006995472430724,t,32.775572942604946,    -115.65500282629083,399.99870755938645
8475,32.77628739655113,    -115.65556309032559,-44.07489547874176,t,32.77676989771856,   -115.655044407577,-44.12570804082882,t,32.776316714400885,-115.6544944125747,-44.05860106953616,t,32.77585237811044, -115.65501372805196,-44.01051777443678,t,32.77559343058625,    -115.65500331294918,399.9986784654511
8616,32.77631609266752,    -115.65556396403075,-44.07848061102743,t,32.77679898945105,   -115.65504503697667,-44.129281304950744,t,32.776345313138975,-115.654494898774,-44.06109420393336,t,32.77588080382463, -115.65501446265755,-44.01403805375324,t,32.77561391856751,    -115.65500379960741,399.998649048425
8774,32.7763447882063,    -115.65556484027599,-44.08246676883637,t,32.77682808510711,   -115.65504566786173,-44.13285343382527,t,32.776373914955236,-115.65449538163793,-44.06472466090262,t,32.77590922606014, -115.65501519579348,-44.017556315009024,t,32.77563440654869,    -115.65500428626557,399.99861930726325
8839,32.776373481851955,    -115.65556571798113,-44.08600480801992,t,32.77685718469347,   -115.65504630018422,-44.1364244240379,t,32.776402517949585,-115.65449586247551,-44.06835363869767,t,32.77593764480621, -115.6550159274997,-44.02107255594923,t,32.77565489452981,    -115.65500477292366,399.9985892437166
8992,32.77640217434909,    -115.65556659771615,-44.08954114086353,t,32.77688628821219,   -115.65504693390447,-44.13999427812777,t,32.776431122085036,-115.65449634128349,-44.0719811334824,t,32.77596606006832, -115.65501665782361,-44.0245867821746,t,32.77567538251088,    -115.65500525958166,399.9985588556997
9092,32.77643086573104,    -115.65556747947382,-44.09307577188138,t,32.77691539566428,   -115.65504756897245,-44.14356299225881,t,32.776459727330874,-115.65449681806783,-44.07560713886326,t,32.7759944718535, -115.65501738681056,-44.02809899355215,t,32.7756958704919,    -115.65500574623955,399.99852814442244
9229,32.776459556036606,    -115.65556836325818,-44.0966087079164,t,32.776944507062794,   -115.65504820535614,-44.14713056705426,t,32.77648833364635,-115.65449729282162,-44.07923165053212,t,32.77602288015099, -115.65501811449256,-44.031609189880186,t,32.77571635847283,    -115.65500623289735,399.99849710675466
9394,32.7764954839757,    -115.6555696343155,-44.10103304791466,t,32.7769737614844,   -115.65504024104247,-44.15058733271289,t,32.77650969712505,-115.65449774033006,-44.08193947865647,t,32.77605114849929, -115.65502708264647,-44.03524047291684,t,32.77573684645368,    -115.65500671955503,399.99846574666975
9555,32.77653142866429,    -115.65557077781052,-44.105455070548054,t,32.77700289952147,   -115.65503226573634,-44.15402798410222,t,32.77653105362812,-115.65449832332085,-44.08464851182933,t,32.776079523842625, -115.65503605396282,-44.038883311656306,t,32.775757334434495,    -115.65500720621267,399.9984340635263
9641,32.77657905461142,    -115.65557204641358,-44.11130668858419,t,32.77703275028489,   -115.65501003571875,-44.15867197845493,t,32.77654075945691,-115.65449904298696,-44.08588935977862,t,32.77610773228573, -115.65505885462557,-44.04273814327471,t,32.77575673288704,    -115.65503145247317,399.99823079505256
9822,32.77662593603163,    -115.65557249824343,-44.11706810474077,t,32.77706191071063,   -115.65498870428519,-44.162073004450406,t,32.776551247639205,-115.65450060417497,-44.087247207311314,t,32.776136601796416, -115.65508072898601,-44.0466563072,t,32.77575664442202,    -115.65505570896116,399.99820124770224
10010,32.7766648337507,    -115.65557297716296,-44.12185888959919,t,32.77709133497611,   -115.65497680999128,-44.16531873408628,t,32.7765696946254,-115.65450176068939,-44.0896000582987,t,32.77616524521592, -115.65509353902355,-44.05039151138757,t,32.77575703467633,    -115.65507996127607,399.99833378752015
10101,32.77670309270852,    -115.65557330380216,-44.12656560337415,t,32.77712065552559,   -115.6549656565964,-44.16873334026781,t,32.776588788047256,-115.65450306737544,-44.09203707003544,t,32.776193995357, -115.65510560434731,-44.054125448489884,t,32.77575787242124,    -115.65510419771174,399.99861783976445
10265,32.776740773365276,    -115.6555735149884,-44.1311964610381,t,32.77714990260832,   -115.65495517178462,-44.17214822850756,t,32.77660846663558,-115.65450448697521,-44.09454962665805,t,32.776222821491594, -115.6551169967878,-44.05785557653302,t,32.775759129231936,    -115.65512840876143,399.9990437816648
10486,32.77677792943362,    -115.65557364043576,-44.1357587017633,t,32.777179100989414,   -115.65494529133822,-44.17556540648473,t,32.776628675961526,-115.65450598948594,-44.09713014349103,t,32.77625169889978, -115.65512778017039,-44.06157995882651,t,32.7757607791914,    -115.65515258672008,399.9996028377611
10630,32.776814608688646,    -115.6555737041619,-44.14025871626066,t,32.77720827062021,   -115.6549359581723,-44.17898640139552,t,32.77664936760419,-115.65450755068693,-44.09977192380893,t,32.77628060911167, -115.65513801114695,-44.0665249533019,t,32.7757627986264,    -115.65517672536241,400.0002869941798
10792,32.77684350565338,    -115.6555751234265,-44.14382620167831,t,32.77723887038189,   -115.65493572626137,-44.18273312132,t,32.77667774836111,-115.6545072900076,-44.10334140042943,t,32.77630819217403, -115.65513959823102,-44.06992427869278,t,32.77576516587294,    -115.65520081968211,400.00108891259896
10940,32.776871975754425,    -115.65557664816241,-44.14734162666251,t,32.777269583561605,   -115.65493596283358,-44.186500201506405,t,32.776706554989644,-115.65450689292437,-44.10695993865475,t,32.77633567027794, -115.65514073904733,-44.07333778363007,t,32.775767861068424,    -115.65522486567968,400.002001870639
11081,32.77690005009156,    -115.65557827158828,-44.15080875322396,t,32.7773004023723,   -115.65493663110918,-44.19028559947651,t,32.77673575707999,-115.6545063659054,-44.11062378653869,t,32.77636305223492, -115.6551414701228,-44.078327182572174,t,32.77577086596754,    -115.65524886018888,400.0030196892746
11223,32.776927756195775,    -115.65557998669969,-44.15423089158611,t,32.77733131884409,   -115.65493769862252,-44.19408777902831,t,32.77676532786554,-115.65450571568394,-44.114329653703464,t,32.77639034072476, -115.65514182476839,-44.08165537368677,t,32.775774163779275,    -115.65527280073451,400.0041366827957
11365,32.77696256571792,    -115.6555804288397,-44.15849819279575,t,32.77736093742424,   -115.65493042724832,-44.19759004932018,t,32.77678787438524,-115.65450683349971,-44.11718946364869,t,32.77641885045548, -115.65515001448279,-44.08526800339213,t,32.77577773902264,    -115.65529668541555,400.0053476097951
11447,32.77699709395396,    -115.65558086290643,-44.16272861918048,t,32.77739057007021,   -115.65492346864026,-44.20109749586882,t,32.77681070503382,-115.6545079565064,-44.120084111680306,t,32.776447349350185, -115.65515788510959,-44.088872064351946,t,32.77578157739864,    -115.65532051280852,400.0066476334454
11589,32.77703136257088,    -115.65558129593981,-44.16687227356054,t,32.77742022259025,   -115.65491679684094,-44.204610405589044,t,32.776833797707575,-115.65450907767716,-44.12301063251119,t,32.776475831728014, -115.65516546253072,-44.09246732868759,t,32.7757856656768,    -115.65534428188752,400.00803226659355
11735,32.777065391344706,    -115.65558173377654,-44.17095285066994,t,32.77744989975342,   -115.6549103883811,-44.2081289692717,t,32.77685713242086,-115.65451019125696,-44.1259663522301,t,32.77650429294999, -115.65517277015906,-44.09605365612368,t,32.775789991594344,    -115.65536799195799,400.0094973615211
11893,32.77709919823238,    -115.65558218121983,-44.175004891454776,t,32.777479605486434,   -115.65490422199468,-44.21165331395136,t,32.776880691073806,-115.65451129251521,-44.12894886166879,t,32.77653272922559, -115.6551798291866,-44.09963096743767,t,32.775794543766416,    -115.65539164260126,400.0110390650938
12053,32.777132799468085,    -115.65558264221289,-44.17903047002967,t,32.77750934300353,   -115.65489827838903,-44.21518351108183,t,32.77690445723114,-115.65451237758546,-44.131955984488954,t,32.77656113748584, -115.6551866588586,-44.103199238015954,t,32.775799311606136,    -115.65541523362857,400.01265378842083
12204,32.777166209809685,    -115.6555831199717,-44.183031464441044,t,32.777539114921595,   -115.65489254000522,-44.21871958290711,t,32.77692841594402,-115.65451344331827,-44.134985745843196,t,32.77658951524973, -115.65519327667099,-44.10675848406273,t,32.775804285253244,    -115.65543876504242,400.01433819558923
12359,32.777199442704706,    -115.65558361711119,-44.1870095744585,t,32.77756892337594,   -115.65488699085883,-44.22226152217833,t,32.77695255360127,-115.65451448717509,-44.13803635635581,t,32.77661786052819, -115.65519969855302,-44.11030875100037,t,32.775809455510334,    -115.65546223700414,400.0160891713663
12462,32.777232510435574,    -115.6555841357551,-44.19096635071489,t,32.77759877009846,   -115.65488161635696,-44.22580929336811,t,32.77697685778,-115.65451550711306,-44.14110619235635,t,32.77664617174345, -115.65520593904681,-44.11385011487154,t,32.77581481378554,    -115.65548564980688,400.0179038095996
12605,32.7772654247797,    -115.65558467763799,-44.195075635798325,t,32.77762865645733,   -115.6548764031514,-44.22936283587907,t,32.7770013171145,-115.65451650149247,-44.14419376568525,t,32.77667444765772, -115.6552120114373,-44.1173826662385,t,32.77582035204144,    -115.6555090038524,400.01977938571764
12759,32.77730577135256,    -115.65558282035855,-44.200076834993254,t,32.777656260744166,   -115.6548626495641,-44.23249331888462,t,32.777018520350154,-115.654520541202,-44.146437854628715,t,32.77670482997704, -115.65522596980057,-44.121306086285564,t,32.77582606274885,    -115.65553229963207,400.02171335133596
12907,32.77735352867499,    -115.65557792974755,-44.20595879492831,t,32.77768100288982,   -115.65484048857138,-44.23513227034959,t,32.77702857512468,-115.65452826935729,-44.150015542989586,t,32.77673781806798, -115.65524766796767,-44.12567745499851,t,32.77583193884532,    -115.65555553771041,400.02370331545194
13053,32.77740110203614,    -115.65557223084075,-44.21180329461427,t,32.777705023355196,   -115.65481867575969,-44.237687440159156,t,32.77703891856409,-115.6545368192515,-44.15143427460601,t,32.77677142238592, -115.6552690014345,-44.13011428251787,t,32.775837973697776,    -115.65557871871147,400.02574703184115
13163,32.77744847928073,    -115.65556573861612,-44.217609040271405,t,32.77772833727165,   -115.65479723411609,-44.24060969711022,t,32.77704957115034,-115.65454616124286,-44.15290432053912,t,32.77680562740092, -115.65528995614011,-44.13461436573199,t,32.775844161068605,    -115.65560184330684,400.02784239006047
13333,32.77749564810384,    -115.65555846757306,-44.22337472246417,t,32.777750953429965,   -115.65477618917342,-44.24288046323018,t,32.77706054705139,-115.6545562709665,-44.154426956635746,t,32.77684041825489, -115.6553105182898,-44.13917558102901,t,32.77585049508506,    -115.65562491220626,400.02998739920105
13422,32.77753531302057,    -115.65555454735586,-44.22824737423226,t,32.77777677523844,   -115.65476360668455,-44.245759240235536,t,32.777078737960004,-115.6545624177967,-44.156767421671,t,32.776872303746636, -115.6553232187078,-44.143247164237124,t,32.7758569702116,    -115.65564792614882,400.0321801863846
13568,32.7775821154938,    -115.65554608673828,-44.233944629508656,t,32.777798340031424,   -115.65474325189348,-44.24791427289745,t,32.7770902673939,-115.65457368871557,-44.15837713268404,t,32.77690796989689, -115.65534310291712,-44.147896907226574,t,32.775863581224584,    -115.65567088589621,400.034418983807
13722,32.77762145102594,    -115.65554154465363,-44.238761939090054,t,32.77782362169755,   -115.65473122472811,-44.25073733465906,t,32.77710889789851,-115.6545804441037,-44.16078082259445,t,32.77694028896788, -115.65535525035463,-44.152006529504916,t,32.77587044392519,    -115.65569343502938,400.02322465711785
13876,32.77766060471924,    -115.6555368149696,-44.24355134837469,t,32.777848739198056,   -115.65471948300065,-44.253545872232834,t,32.77712774917333,-115.65458737900315,-44.163213953153004,t,32.776972730691575, -115.65536711867729,-44.156123909948086,t,32.77587755734549,    -115.65571554656098,399.99794976372823
13975,32.77769958464245,    -115.6555319045932,-44.248313981204205,t,32.77787369807938,   -115.65470801955927,-44.25634043031254,t,32.777146813084315,-115.65459448473031,-44.165675349448016,t,32.77700528965858, -115.65537871722604,-44.16024854638035,t,32.77588491068216,    -115.65573722396005,399.95908354663595
